,Личность подтверждена,Стаж,На сайте,Заказы в работе,Оценка,Количество отзывов,С отличием,Топ-10 вуз,Предмет ЕГЭ,Гуманитарная наука,Естественная наука,Техническая наука,Большой стаж,Статус_Аспирант или ординатор очной формы обучения,Статус_Преподаватель университета или колледжа,Статус_Студент,Статус_Частный преподаватель,Статус_Школьный преподаватель,Формат обучения_Дистанционно,Формат обучения_У репетитора,Формат обучения_У ученика,Предмет_Английский язык,Предмет_Биология,Предмет_География,Предмет_Информатика,Предмет_Испанский язык,Предмет_Логопед,Предмет_Математика,Предмет_Музыка,Предмет_Обществознание,Предмет_Русский язык,Предмет_Физика,Предмет_Химия,Предмет_Экономика,Стаж^2,На сайте^2,Заказы в работе^2,Оценка^2,Количество отзывов^2,Стаж * На сайте,Стаж * Заказы в работе,Стаж * Оценка,Стаж * Количество отзывов,На сайте * Заказы в работе,На сайте * Оценка,На сайте * Количество отзывов,Заказы в работе * Оценка,Заказы в работе * Количество отзывов,Оценка * Количество отзывов,Стаж^2 * На сайте,Стаж^2 * Заказы в работе,Стаж^2 * Оценка,Стаж^2 * Количество отзывов,На сайте^2 * Стаж,На сайте^2 * Заказы в работе,На сайте^2 * Оценка,На сайте^2 * Количество отзывов,Заказы в работе^2 * Стаж,Заказы в работе^2 * На сайте,Заказы в работе^2 * Оценка,Заказы в работе^2 * Количество отзывов,Оценка^2 * Стаж,Оценка^2 * На сайте,Оценка^2 * Заказы в работе,Оценка^2 * Количество отзывов,Количество отзывов^2 * Стаж,Количество отзывов^2 * На сайте,Количество отзывов^2 * Заказы в работе,Количество отзывов^2 * Оценка,Цена
645,1.0,0.6229508196721312,0.42857142857142855,0.05309734513274336,1.0,0.02531645569620253,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3955243299505595,0.1836734693877551,0.002819328060145665,1.0,0.0006409229290177856,0.3774193548387097,0.07267080745341616,0.6292549596902227,0.030952380952380953,0.02702702702702703,0.42857142857142855,0.012658227848101266,0.05374225215864713,0.0015266204439921124,0.02531645569620253,0.2374089490114464,0.07085403726708074,0.39942689281890187,0.03017857142857143,0.16280148423005567,0.013513513513513514,0.1836734693877551,0.006329113924050633,0.005416457698391265,0.0014609203798392988,0.002853570911078608,9.205751421057965e-05,0.636475560806719,0.42857142857142855,0.05439499206340802,0.02531645569620253,0.000982615268329554,0.0003204614645088928,3.864861883524335e-05,0.0006409229290177856,2725.0
646,1.0,0.14754098360655737,0.42857142857142855,0.12831858407079647,1.0,0.05063291139240506,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02576112412177986,0.1836734693877551,0.016465659017934058,1.0,0.0025636917160711424,0.0967741935483871,0.04503105590062112,0.1491574297650424,0.015873015873015872,0.06531531531531531,0.42857142857142855,0.02531645569620253,0.12987710938339722,0.00737866547929521,0.05063291139240506,0.015608740894901144,0.01125776397515528,0.026017702877094945,0.003968253968253968,0.041743970315398886,0.03265765765765766,0.1836734693877551,0.012658227848101266,0.008111183982099457,0.008532180829478127,0.016665646779285483,0.0010752829090430206,0.1527808211999357,0.42857142857142855,0.13145456415323603,0.05063291139240506,0.0010078105316200555,0.0012818458580355712,0.00037360331540735244,0.0025636917160711424,900.0
647,0.0,0.03278688524590164,0.14285714285714285,0.061946902654867256,1.0,0.02531645569620253,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020817069997397866,0.02040816326530612,0.0038374187485316,1.0,0.0006409229290177856,0.00967741935483871,0.006521739130434782,0.03327181909344714,0.002380952380952381,0.010510510510510511,0.14285714285714285,0.004219409282700422,0.06269929418508831,0.0017810571846574646,0.02531645569620253,0.0004682622268470343,0.0004891304347826087,0.002104799087718144,0.00017857142857142857,0.0013914656771799629,0.0017517517517517517,0.02040816326530612,0.0007032348804500703,0.0005671077504725897,0.0006628249871493115,0.00388402707341255,0.00012530050545328896,0.03602691853622938,0.14285714285714285,0.06346082407397602,0.02531645569620253,7.558578987150416e-05,0.00010682048816963094,4.509005530778391e-05,0.0006409229290177856,1225.0
648,0.0,0.03278688524590164,0.047619047619047616,0.06637168141592921,1.0,0.02531645569620253,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020817069997397866,0.0022675736961451248,0.004405200093977602,1.0,0.0006409229290177856,0.0032258064516129032,0.006987577639751553,0.03327181909344714,0.002380952380952381,0.0037537537537537537,0.047619047619047616,0.0014064697609001407,0.06717781519830891,0.0019082755549901405,0.02531645569620253,0.00015608740894901144,0.0005240683229813664,0.002104799087718144,0.00017857142857142857,0.0001546072974644403,0.00020854187520854186,0.0022675736961451248,7.81372089388967e-05,0.0006510165502874118,0.00025363201038876716,0.004458704548560326,0.0001438398659540307,0.03602691853622938,0.04761904761904761,0.06799374007926001,0.02531645569620253,7.558578987150416e-05,3.560682938987698e-05,4.831077354405419e-05,0.0006409229290177856,866.6666666666666
649,0.0,0.16393442622950818,0.14285714285714285,0.09734513274336283,1.0,0.012658227848101266,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312256049960968,0.02040816326530612,0.009476074868822931,1.0,0.0001602307322544464,0.035483870967741936,0.037577639751552795,0.1657125170038417,0.004365079365079365,0.016516516516516516,0.14285714285714285,0.002109704641350211,0.09852746229085306,0.0013994020736594365,0.012658227848101266,0.006295525494276795,0.010333850931677019,0.03153606529002805,0.0012003968253968254,0.00510204081632653,0.0027527527527527527,0.02040816326530612,0.00035161744022503517,0.005134832761081749,0.0016367719070421772,0.009591168895569767,0.00015470776693722412,0.16945995015189375,0.14285714285714285,0.09972415211624802,0.012658227848101266,6.928697404887881e-05,2.6705122042407734e-05,1.7713950299486537e-05,0.0001602307322544464,1500.0
650,1.0,0.01639344262295082,0.13095238095238096,0.01327433628318584,1.0,0.012658227848101266,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078064012490242,0.017148526077097503,0.00017620800375910408,1.0,0.0001602307322544464,0.005913978494623656,0.0009316770186335404,0.016716731854647823,0.0007936507936507937,0.0020645645645645644,0.13095238095238093,0.0019338959212376933,0.013435563039661782,0.00019082755549901405,0.012658227848101266,0.00019077349982656955,4.658385093167702e-05,0.0007909032751150233,3.968253968253968e-05,0.0007794784580498865,0.0003154195862529195,0.017148526077097503,0.0002954563213002031,1.7360441340997646e-05,2.7899521142764385e-05,0.000178348181942413,2.876797319080614e-06,0.019347789584271333,0.13095238095238093,0.013598748015852005,0.012658227848101266,1.2597631645250693e-05,2.447969520554042e-05,2.4155386772027094e-06,0.0001602307322544464,2250.0
651,0.0,0.32786885245901637,0.14285714285714285,0.01327433628318584,0.75,0.012658227848101266,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11449388498568827,0.02040816326530612,0.00017620800375910408,0.625,0.0001602307322544464,0.06774193548387097,0.009782608695652175,0.26173202298887777,0.008333333333333333,0.0022522522522522522,0.11428571428571428,0.002109704641350211,0.010748450431729424,0.00019082755549901405,0.010126582278481013,0.022944849115504682,0.0051358695652173915,0.09244827516230873,0.004375,0.00974025974025974,0.00037537537537537537,0.0163265306122449,0.00035161744022503517,0.00018228463408047528,3.0435841246652057e-05,0.0001426785455539304,2.876797319080614e-06,0.21015702479467138,0.09142857142857143,0.008703198730145283,0.00810126582278481,0.00013227513227513228,2.6705122042407734e-05,2.4155386772027094e-06,0.00012818458580355713,3000.0
652,1.0,0.19672131147540983,0.2857142857142857,0.0752212389380531,0.875,0.0759493670886076,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.08163265306122448,0.005658234787375676,0.8020833333333334,0.0057683063611600706,0.08387096774193549,0.0343167701863354,0.17730107807100123,0.030952380952380953,0.025525525525525526,0.2571428571428571,0.02531645569620253,0.06852137150227508,0.006488136886966478,0.06835443037974684,0.017585848074921955,0.011152950310559006,0.03970849724441946,0.01005952380952381,0.02411873840445269,0.00850850850850851,0.07346938775510205,0.008438818565400843,0.0036235098954515645,0.0019546573600627655,0.0051542624581357365,0.0005542629501428649,0.16162075954447347,0.23142857142857143,0.0624182533927607,0.06151898734177215,0.0029478458049886623,0.0019227687870533568,0.0004927698901493528,0.005191475725044063,1000.0
653,0.0,0.16393442622950818,0.2857142857142857,0.022123893805309734,1.0,0.012658227848101266,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312256049960968,0.08163265306122448,0.0004894666771086225,1.0,0.0001602307322544464,0.07096774193548387,0.008540372670807454,0.1657125170038417,0.004365079365079365,0.0075075075075075074,0.2857142857142857,0.004219409282700422,0.02239260506610297,0.0003180459258316901,0.012658227848101266,0.01259105098855359,0.0023486024844720497,0.03153606529002805,0.0012003968253968254,0.02040816326530612,0.0025025025025025025,0.08163265306122448,0.0014064697609001407,0.00026522896493190847,0.00016908800692584476,0.0004954116165067029,7.991103664112817e-06,0.16945995015189375,0.2857142857142857,0.022664580026420005,0.012658227848101266,6.928697404887881e-05,5.341024408481547e-05,4.02589779533785e-06,0.0001602307322544464,3875.0
654,0.0,0.04918032786885246,0.14285714285714285,0.008849557522123894,1.0,0.012658227848101266,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039032006245121,0.02040816326530612,7.831466833737959e-05,1.0,0.0001602307322544464,0.012903225806451613,0.0012422360248447205,0.049826906332246464,0.0015873015873015873,0.0015015015015015015,0.14285714285714285,0.002109704641350211,0.008957042026441188,0.00012721837033267605,0.012658227848101266,0.0008324661810613944,0.00012422360248447205,0.003944253225362513,0.00015873015873015873,0.0018552875695732839,0.00025025025025025025,0.02040816326530612,0.00035161744022503517,1.543150341422013e-05,1.352704055406758e-05,7.926585864107245e-05,1.2785765862580506e-06,0.05270604748818743,0.14285714285714285,0.009065832010568002,0.012658227848101266,2.5195263290501386e-05,2.6705122042407734e-05,1.6103591181351397e-06,0.0001602307322544464,2625.0
655,0.0,0.03278688524590164,0.42857142857142855,0.12389380530973451,1.0,0.02531645569620253,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020817069997397866,0.1836734693877551,0.0153496749941264,1.0,0.0006409229290177856,0.02903225806451613,0.013043478260869565,0.03327181909344714,0.002380952380952381,0.06306306306306306,0.42857142857142855,0.012658227848101266,0.12539858837017662,0.0035621143693149292,0.02531645569620253,0.001404786680541103,0.0009782608695652175,0.002104799087718144,0.00017857142857142857,0.012523191094619666,0.03153153153153153,0.1836734693877551,0.006329113924050633,0.002268431001890359,0.007953899845791737,0.0155361082936502,0.0005012020218131558,0.03602691853622938,0.42857142857142855,0.12692164814795204,0.02531645569620253,7.558578987150416e-05,0.0003204614645088928,9.018011061556782e-05,0.0006409229290177856,1500.0
656,1.0,0.06557377049180328,0.14285714285714285,0.04424778761061947,1.0,0.06329113924050633,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624512099921936,0.02040816326530612,0.00195786670843449,1.0,0.00400576830636116,0.016129032258064516,0.007763975155279503,0.06638199357104578,0.00992063492063492,0.0075075075075075074,0.14285714285714285,0.010548523206751054,0.04478521013220594,0.003180459258316901,0.06329113924050633,0.0013007284079084287,0.0009704968944099379,0.00630926568804813,0.001240079365079365,0.002319109461966605,0.0012512512512512512,0.02040816326530612,0.0017580872011251757,0.00048223448169437905,0.0003381760138516895,0.0019816464660268114,0.00015982207328225632,0.06938517644014547,0.14285714285714285,0.04532916005284001,0.06329113924050633,0.0007873519778281683,0.0006676280510601934,0.00020129488976689246,0.00400576830636116,574.625
657,0.0,0.7377049180327869,0.42857142857142855,0.0,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550351288056206,0.1836734693877551,0.0,0.9797575486312754,0.0,0.44516129032258067,0.0,0.7377049180327868,0.0,0.0,0.4243868378812199,0.0,0.0,0.0,0.0,0.33028095733610824,0.0,0.5503512880562061,0.0,0.19202226345083487,0.0,0.18188007337766568,0.0,0.0,0.0,0.0,0.0,0.7383198791433175,0.4202431057225819,0.0,0.0,0.0,0.0,0.0,0.0,950.0
658,1.0,0.19672131147540983,0.08333333333333334,0.004424778761061947,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.006944444444444446,1.9578667084344897e-05,0.9797575486312754,0.0,0.02446236559139785,0.002018633540372671,0.19672131147540986,0.0,0.000437937937937938,0.08251966292134831,0.0,0.004434792532765665,0.0,0.0,0.005129205688518905,0.000656055900621118,0.04371584699453552,0.0,0.002051767676767677,4.257729952174398e-05,0.006876638576779028,0.0,1.2538096524053855e-05,1.9726934141348555e-06,1.962297580869763e-05,0.0,0.19860462987640976,0.08171393722383538,0.004444828966760346,0.0,0.0,0.0,0.0,0.0,825.0
659,1.0,0.29508196721311475,0.0238095238095238,0.004424778761061947,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936768149882904,0.0005668934240362808,1.9578667084344897e-05,0.9797575486312754,0.0,0.010215053763440857,0.0029503105590062114,0.2950819672131147,0.0,0.00012512512512512507,0.023577046548956652,0.0,0.004434792532765665,0.0,0.0,0.0031304197016996174,0.0014013975155279504,0.0936768149882904,0.0,0.00024479488765203033,3.4756979201423618e-06,0.0005613582511656344,0.0,1.8324910304386404e-05,5.636266897528157e-07,1.962297580869763e-05,0.0,0.2967346751976657,0.023346839206810098,0.004444828966760346,0.0,0.0,0.0,0.0,0.0,2562.5
660,1.0,0.39344262295081966,0.05952380952380953,0.0,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16237314597970337,0.003543083900226758,0.0,0.9797575486312754,0.0,0.03360215053763441,0.0,0.39344262295081966,0.0,0.0,0.058942616372391655,0.0,0.0,0.0,0.0,0.013549254249046133,0.0,0.1623731459797034,0.0,0.002013115852401567,0.0,0.003508489069785218,0.0,0.0,0.0,0.0,0.0,0.39486472051892163,0.05836709801702527,0.0,0.0,0.0,0.0,0.0,0.0,1980.0
661,1.0,0.4426229508196721,0.5714285714285714,0.0,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20374707259953162,0.32653061224489793,0.0,0.9797575486312754,0.0,0.36129032258064514,0.0,0.4426229508196721,0.0,0.0,0.5658491171749599,0.0,0.0,0.0,0.0,0.1631633714880333,0.0,0.20374707259953165,0.0,0.2077922077922078,0.0,0.32334235267140565,0.0,0.0,0.0,0.0,0.0,0.44392974317954964,0.5603241409634425,0.0,0.0,0.0,0.0,0.0,0.0,437.5
662,1.0,0.36065573770491804,0.42857142857142855,0.0,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13739266198282593,0.1836734693877551,0.0,0.9797575486312754,0.0,0.22258064516129034,0.0,0.360655737704918,0.0,0.0,0.4243868378812199,0.0,0.0,0.0,0.0,0.08257023933402706,0.0,0.13739266198282593,0.0,0.09601113172541743,0.0,0.18188007337766568,0.0,0.0,0.0,0.0,0.0,0.36215470541183636,0.4202431057225819,0.0,0.0,0.0,0.0,0.0,0.0,3250.0
663,0.0,0.04918032786885246,0.2857142857142857,0.0,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039032006245121,0.08163265306122448,0.0,0.9797575486312754,0.0,0.025806451612903226,0.0,0.04918032786885246,0.0,0.0,0.28292455858747995,0.0,0.0,0.0,0.0,0.0016649323621227888,0.0,0.0039032006245121,0.0,0.0074211502782931356,0.0,0.08083558816785141,0.0,0.0,0.0,0.0,0.0,0.05140956189452587,0.28016207048172126,0.0,0.0,0.0,0.0,0.0,0.0,1233.3333333333333
664,1.0,0.04918032786885246,0.2857142857142857,0.2831858407079646,1.0,0.20253164556962025,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039032006245121,0.08163265306122448,0.0801942203774767,1.0,0.04101906745713828,0.025806451612903226,0.03975155279503106,0.049826906332246464,0.025396825396825397,0.0960960960960961,0.2857142857142857,0.06751054852320675,0.286625344846118,0.06513580561033014,0.20253164556962025,0.0016649323621227888,0.003975155279503106,0.003944253225362513,0.0025396825396825397,0.0074211502782931356,0.03203203203203203,0.08163265306122448,0.02250351617440225,0.015801859496161412,0.027703379054730404,0.08116823924845819,0.0209481987892519,0.05270604748818743,0.2857142857142857,0.2901066243381761,0.20253164556962025,0.006449987402368355,0.01367302248571276,0.013192061895763064,0.04101906745713828,4440.0
665,0.0,0.06557377049180328,0.14285714285714285,0.004424778761061947,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624512099921936,0.02040816326530612,1.9578667084344897e-05,0.9797575486312754,0.0,0.016129032258064516,0.0007763975155279503,0.06557377049180328,0.0,0.0007507507507507507,0.14146227929373997,0.0,0.004434792532765665,0.0,0.0,0.0013007284079084287,9.704968944099378e-05,0.006245120999219361,0.0,0.002319109461966605,0.00012512512512512512,0.020208897041962853,0.0,4.822344816943791e-06,3.381760138516895e-06,1.962297580869763e-05,0.0,0.06776456944806852,0.14008103524086063,0.004444828966760346,0.0,0.0,0.0,0.0,0.0,1200.0
666,0.0,0.11475409836065574,0.14285714285714285,0.0,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.02040816326530612,0.0,0.9797575486312754,0.0,0.025806451612903226,0.0,0.11475409836065574,0.0,0.0,0.14146227929373997,0.0,0.0,0.0,0.0,0.0033298647242455777,0.0,0.016393442622950824,0.0,0.0037105751391465678,0.0,0.020208897041962853,0.0,0.0,0.0,0.0,0.0,0.11682959210869649,0.14008103524086063,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
667,0.0,0.03278688524590164,0.14285714285714285,0.0,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020817069997397866,0.02040816326530612,0.0,0.9797575486312754,0.0,0.00967741935483871,0.0,0.03278688524590164,0.0,0.0,0.14146227929373997,0.0,0.0,0.0,0.0,0.0004682622268470343,0.0,0.0020817069997397866,0.0,0.0013914656771799629,0.0,0.020208897041962853,0.0,0.0,0.0,0.0,0.0,0.03505455434098321,0.14008103524086063,0.0,0.0,0.0,0.0,0.0,0.0,800.0
668,0.0,0.5409836065573771,0.14285714285714285,0.0,0.9877949438202247,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005464480874317,0.02040816326530612,0.0,0.9797575486312754,0.0,0.10967741935483871,0.0,0.5409836065573771,0.0,0.0,0.14146227929373997,0.0,0.0,0.0,0.0,0.06014568158168574,0.0,0.3005464480874317,0.0,0.015769944341372914,0.0,0.020208897041962853,0.0,0.0,0.0,0.0,0.0,0.5420597885008055,0.14008103524086063,0.0,0.0,0.0,0.0,0.0,0.0,2250.0
669,0.0,0.06557377049180328,0.14285714285714285,0.004424778761061947,0.9877949438202247,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624512099921936,0.02040816326530612,1.9578667084344897e-05,0.9797575486312754,0.0,0.016129032258064516,0.0007763975155279503,0.06557377049180328,0.0,0.0007507507507507507,0.14146227929373997,0.0,0.004434792532765665,0.0,0.0,0.0013007284079084287,9.704968944099378e-05,0.006245120999219361,0.0,0.002319109461966605,0.00012512512512512512,0.020208897041962853,0.0,4.822344816943791e-06,3.381760138516895e-06,1.962297580869763e-05,0.0,0.06776456944806852,0.14008103524086063,0.004444828966760346,0.0,0.0,0.0,0.0,0.0,1500.0
670,0.0,0.01639344262295082,0.14285714285714285,0.01327433628318584,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078064012490242,0.02040816326530612,0.00017620800375910408,0.9797575486312754,0.0,0.0064516129032258064,0.0009316770186335404,0.01639344262295082,0.0,0.0022522522522522522,0.14146227929373997,0.0,0.013304377598296994,0.0,0.0,0.0002081165452653486,4.658385093167702e-05,0.0007806401249024201,0.0,0.0009276437847866419,0.00037537537537537537,0.020208897041962853,0.0,1.7360441340997646e-05,3.0435841246652057e-05,0.00017660678227827866,0.0,0.018699546787440555,0.14008103524086063,0.013334486900281037,0.0,0.0,0.0,0.0,0.0,1500.0
671,1.0,0.01639344262295082,0.14285714285714285,0.008849557522123894,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078064012490242,0.02040816326530612,7.831466833737959e-05,0.9797575486312754,0.0,0.0064516129032258064,0.0006211180124223603,0.01639344262295082,0.0,0.0015015015015015015,0.14146227929373997,0.0,0.00886958506553133,0.0,0.0,0.0002081165452653486,3.1055900621118014e-05,0.0007806401249024201,0.0,0.0009276437847866419,0.00025025025025025025,0.020208897041962853,0.0,7.715751707110064e-06,1.352704055406758e-05,7.849190323479051e-05,0.0,0.018699546787440555,0.14008103524086063,0.008889657933520692,0.0,0.0,0.0,0.0,0.0,1400.0
672,1.0,0.04918032786885246,0.42857142857142855,0.0,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039032006245121,0.1836734693877551,0.0,0.9797575486312754,0.0,0.03870967741935484,0.0,0.04918032786885246,0.0,0.0,0.4243868378812199,0.0,0.0,0.0,0.0,0.002497398543184183,0.0,0.0039032006245121,0.0,0.016697588126159554,0.0,0.18188007337766568,0.0,0.0,0.0,0.0,0.0,0.05140956189452587,0.4202431057225819,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
673,1.0,0.19672131147540983,0.10714285714285714,0.004424778761061947,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.011479591836734694,1.9578667084344897e-05,0.9797575486312754,0.0,0.031451612903225803,0.002018633540372671,0.19672131147540986,0.0,0.0005630630630630631,0.10609670947030497,0.0,0.004434792532765665,0.0,0.0,0.006594693028095734,0.000656055900621118,0.04371584699453552,0.0,0.0033916975881261597,7.038288288288288e-05,0.011367504586104105,0.0,1.2538096524053855e-05,2.5363201038876714e-06,1.962297580869763e-05,0.0,0.19860462987640976,0.10506077643064547,0.004444828966760346,0.0,0.0,0.0,0.0,0.0,3375.0
674,1.0,0.06557377049180328,0.14285714285714285,0.0,0.9877949438202247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624512099921936,0.02040816326530612,0.0,0.9797575486312754,0.0,0.016129032258064516,0.0,0.06557377049180328,0.0,0.0,0.14146227929373997,0.0,0.0,0.0,0.0,0.0013007284079084287,0.0,0.006245120999219361,0.0,0.002319109461966605,0.0,0.020208897041962853,0.0,0.0,0.0,0.0,0.0,0.06776456944806852,0.14008103524086063,0.0,0.0,0.0,0.0,0.0,0.0,1350.0
